query053.png,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light
query054.png,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge
query055.png,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle
query056.png,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk
query057.png,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle
query058.png,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm,Palm
query059.png,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant
query060.png,Car,Car,Car,Car,Car,Car,Car,Crosswalk,Car,Car
query061.png,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light
query062.png,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant
query063.png,Car,Car,Car,Car,Car,Car,Car,Car,Car,Car
query064.png,Bridge,Car,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Car,Bridge
query065.png,Car,Car,Palm,Car,Bus,Car,Car,Car,Car,Bus
query066.png,Palm,Palm,Palm,Bicycle,Palm,Car,Car,Car,Crosswalk,Palm
query067.png,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Crosswalk
query068.png,Car,Car,Bus,Bus,Bus,Bus,Bus,Bus,Bus,Bus
query069.png,Chimney,Car,Chimney,Palm,Car,Car,Car,Chimney,Chimney,Chimney
query070.png,Traffic Light,Car,Bus,Traffic Light,Car,Car,Chimney,Bridge,Palm,Palm
query071.png,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Bus,Traffic Light,Traffic Light,Traffic Light
query072.png,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk
query073.png,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk
query074.png,Bridge,Bridge,Bridge,Car,Crosswalk,Car,Bridge,Bridge,Bridge,Car
query075.png,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light
query076.png,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle
query077.png,Crosswalk,Car,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Traffic Light,Crosswalk
query078.png,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant
query079.png,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant
query080.png,Chimney,Chimney,Chimney,Chimney,Car,Chimney,Chimney,Palm,Chimney,Chimney
query081.png,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light
query082.png,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light
query083.png,Bridge,Car,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge
query084.png,Car,Car,Car,Car,Car,Car,Car,Bicycle,Car,Car
query085.png,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant
query086.png,Car,Car,Car,Car,Car,Car,Car,Crosswalk,Car,Car
query087.png,Car,Palm,Palm,Bridge,Chimney,Palm,Chimney,Car,Palm,Chimney
query088.png,Palm,Palm,Palm,Palm,Bicycle,Palm,Palm,Palm,Palm,Palm
query089.png,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Car
query090.png,Bridge,Bridge,Bridge,Bridge,Palm,Bridge,Car,Bridge,Bridge,Car
query091.png,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Car,Traffic Light,Crosswalk,Crosswalk
query092.png,Bus,Bus,Bus,Bus,Bus,Crosswalk,Bus,Car,Bus,Bus
query093.png,Bus,Crosswalk,Bicycle,Bicycle,Bus,Bus,Traffic Light,Car,Bus,Bus
query094.png,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant,Hydrant
query095.png,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle
query096.png,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Bridge,Chimney,Bridge,Car
query097.png,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle,Bicycle
query098.png,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light,Traffic Light
query099.png,Car,Car,Car,Car,Bus,Car,Car,Car,Car,Car
query100.png,Crosswalk,Bicycle,Car,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk,Crosswalk
